ref_start,ref_end,query_start,query_end,ref_length,query_length,ref_chrom,query_chrom
97745961,98175529,4660458,5089932,135534747,9099758,10,JSAF02005284.1
98175474,98199136,5090470,5114110,135534747,9099758,10,JSAF02005284.1
98198882,98542463,5115031,5458570,135534747,9099758,10,JSAF02005284.1
98542398,99011339,5458455,5927298,135534747,9099758,10,JSAF02005284.1
99011451,99034873,5928925,5952369,135534747,9099758,10,JSAF02005284.1
99037398,99438701,5952360,6353457,135534747,9099758,10,JSAF02005284.1
99438694,99478694,6353394,6393367,135534747,9099758,10,JSAF02005284.1
99478551,99589717,6393296,6504465,135534747,9099758,10,JSAF02005284.1
99579659,99804391,6494402,6719003,135534747,9099758,10,JSAF02005284.1
99804028,100495014,6718759,7409612,135534747,9099758,10,JSAF02005284.1
100495003,101011352,7411123,7927388,135534747,9099758,10,JSAF02005284.1
101016125,101340330,7932486,8256676,135534747,9099758,10,JSAF02005284.1
101340249,101384931,8257477,8302131,135534747,9099758,10,JSAF02005284.1
101384931,101587745,8302234,8505145,135534747,9099758,10,JSAF02005284.1
101587732,101598766,8505350,8516380,135534747,9099758,10,JSAF02005284.1
101597873,101752106,8516288,8670539,135534747,9099758,10,JSAF02005284.1
101752087,101853798,8670843,8772548,135534747,9099758,10,JSAF02005284.1
101853209,102074835,8772514,8994057,135534747,9099758,10,JSAF02005284.1
102064803,102169789,8984028,9088891,135534747,9099758,10,JSAF02005284.1
102158870,102410105,59,251128,135534747,251129,10,JSAF02004773.1
102411208,103048085,9,636495,135534747,858353,10,JSAF02031417.1
103048088,103098641,637209,687761,135534747,858353,10,JSAF02031417.1
103098732,103126840,687763,715855,135534747,858353,10,JSAF02031417.1
103126524,103269167,715744,858298,135534747,858353,10,JSAF02031417.1
103259333,103488490,40,229165,135534747,992501,10,JSAF02005064.1
103488490,103615112,229723,356258,135534747,992501,10,JSAF02005064.1
103614822,104250016,357478,992491,135534747,992501,10,JSAF02005064.1
104250579,104397969,671,148100,135534747,659635,10,JSAF02016568.1
104397009,104528710,147796,279583,135534747,659635,10,JSAF02016568.1
104528448,104645265,279024,395765,135534747,659635,10,JSAF02016568.1
104645533,104754977,395698,505141,135534747,659635,10,JSAF02016568.1
104754916,104889500,505598,640203,135534747,659635,10,JSAF02016568.1
104889500,104908811,640381,659634,135534747,659635,10,JSAF02016568.1
104892770,105011121,4517,122799,135534747,4460575,10,JSAF02039921.1
105010634,105669312,124450,782944,135534747,4460575,10,JSAF02039921.1
105669124,105796000,782876,909789,135534747,4460575,10,JSAF02039921.1
105795537,105817214,909873,931500,135534747,4460575,10,JSAF02039921.1
105817214,106437938,931694,1552248,135534747,4460575,10,JSAF02039921.1
106437929,106456438,1552554,1571027,135534747,4460575,10,JSAF02039921.1
106455699,106593338,1570491,1708098,135534747,4460575,10,JSAF02039921.1
106600523,107253002,1715243,2367673,135534747,4460575,10,JSAF02039921.1
107253352,107891561,2367670,3005815,135534747,4460575,10,JSAF02039921.1
107891547,107950684,3006094,3065235,135534747,4460575,10,JSAF02039921.1
107951596,108030318,3065234,3143869,135534747,4460575,10,JSAF02039921.1
108032544,108991284,3143871,4102480,135534747,4460575,10,JSAF02039921.1
108991269,109124160,4102788,4235698,135534747,4460575,10,JSAF02039921.1
109124156,109349026,4235748,4460575,135534747,4460575,10,JSAF02039921.1
109353847,109847698,2,493783,135534747,1139480,10,JSAF02029611.1
109847088,110178757,494819,826445,135534747,1139480,10,JSAF02029611.1
110168764,110453470,816460,1101103,135534747,1139480,10,JSAF02029611.1
110453467,110490115,1101942,1138572,135534747,1139480,10,JSAF02029611.1
110490014,111572124,220,1082178,135534747,4517666,10,JSAF02015343.1
111578217,112171652,1082165,1675390,135534747,4517666,10,JSAF02015343.1
112171497,113002530,1675309,2506225,135534747,4517666,10,JSAF02015343.1
113001583,113097579,2505642,2601698,135534747,4517666,10,JSAF02015343.1
113097437,113359006,2601694,2863212,135534747,4517666,10,JSAF02015343.1
113359043,114073874,2863197,3577757,135534747,4517666,10,JSAF02015343.1
114073874,114112183,3578066,3616398,135534747,4517666,10,JSAF02015343.1
114116659,114136846,3616397,3636577,135534747,4517666,10,JSAF02015343.1
114136761,114152091,3636449,3651767,135534747,4517666,10,JSAF02015343.1
114158123,114199883,3657324,3699111,135534747,4517666,10,JSAF02015343.1
114199884,115018487,3699022,4517662,135534747,4517666,10,JSAF02015343.1
115018948,115407476,1,388473,135534747,763141,10,JSAF02013244.1
115407185,115781918,388363,763136,135534747,763141,10,JSAF02013244.1
115783309,115843796,24,60446,135534747,775663,10,JSAF02004331.1
115843588,116013063,62231,231679,135534747,775663,10,JSAF02004331.1
116012943,116547513,232020,766453,135534747,775663,10,JSAF02004331.1
116547468,116758470,609,211662,135534747,9706822,10,JSAF02038884.1
116748081,117006342,201272,459440,135534747,9706822,10,JSAF02038884.1
117006328,117140959,459744,594375,135534747,9706822,10,JSAF02038884.1
117140943,117711617,594396,1165066,135534747,9706822,10,JSAF02038884.1
117712003,118150361,1165066,1603273,135534747,9706822,10,JSAF02038884.1
118150206,118265324,1603470,1718524,135534747,9706822,10,JSAF02038884.1
118265633,118491880,1718510,1944825,135534747,9706822,10,JSAF02038884.1
118491832,119634283,1944835,3086843,135534747,9706822,10,JSAF02038884.1
119634606,119957783,3086835,3409857,135534747,9706822,10,JSAF02038884.1
119956836,120042656,3409460,3495339,135534747,9706822,10,JSAF02038884.1
120042112,120225179,3494976,3678085,135534747,9706822,10,JSAF02038884.1
120215201,120518140,3668117,3970993,135534747,9706822,10,JSAF02038884.1
120518139,120602988,3970946,4055760,135534747,9706822,10,JSAF02038884.1
120602592,120769130,4055538,4222117,135534747,9706822,10,JSAF02038884.1
120769117,121072897,4222425,4526082,135534747,9706822,10,JSAF02038884.1
121072432,121153936,4525747,4607185,135534747,9706822,10,JSAF02038884.1
121154023,121306835,4606987,4759810,135534747,9706822,10,JSAF02038884.1
121306845,121713269,4761800,5168205,135534747,9706822,10,JSAF02038884.1
121712914,121974891,5167932,5429867,135534747,9706822,10,JSAF02038884.1
121974891,122118063,5430256,5573447,135534747,9706822,10,JSAF02038884.1
122118237,122493625,5573447,5948776,135534747,9706822,10,JSAF02038884.1
122492795,123344517,5948708,6800171,135534747,9706822,10,JSAF02038884.1
123343851,124346037,6799944,7801888,135534747,9706822,10,JSAF02038884.1
124367876,124440854,7802891,7875824,135534747,9706822,10,JSAF02038884.1
124440228,124563821,7875671,7999301,135534747,9706822,10,JSAF02038884.1
124573528,124736004,8009185,8171585,135534747,9706822,10,JSAF02038884.1
124735991,125015455,8171892,8451320,135534747,9706822,10,JSAF02038884.1
125013846,125332384,8452278,8770720,135534747,9706822,10,JSAF02038884.1
125332015,125664430,8770660,9103045,135534747,9706822,10,JSAF02038884.1
125664432,125695621,9103167,9134346,135534747,9706822,10,JSAF02038884.1
125695266,125869472,9134123,9308261,135534747,9706822,10,JSAF02038884.1
125919473,126019508,9429976,9530042,135534747,9706822,10,JSAF02038884.1
126019508,126160351,9530137,9671061,135534747,9706822,10,JSAF02038884.1
126159957,126194680,9672049,9706820,135534747,9706822,10,JSAF02038884.1
126195242,126299621,889,105249,135534747,105769,10,JSAF02019687.1
126298887,127197227,345,898455,135534747,1305027,10,JSAF02017390.1
127197235,127513754,899683,1216240,135534747,1305027,10,JSAF02017390.1
127513336,127586604,1216241,1289475,135534747,1305027,10,JSAF02017390.1
127598082,127940890,5,342727,135534747,1042056,10,JSAF02021095.1
127940018,128106485,342617,509062,135534747,1042056,10,JSAF02021095.1
128106787,128197091,509050,599313,135534747,1042056,10,JSAF02021095.1
128196944,128253999,599020,656067,135534747,1042056,10,JSAF02021095.1
128253405,128361482,655787,763798,135534747,1042056,10,JSAF02021095.1
128361004,128580684,763461,983216,135534747,1042056,10,JSAF02021095.1
128580570,128616069,983804,1019304,135534747,1042056,10,JSAF02021095.1
128766070,129061632,24580,320031,135534747,1520510,10,JSAF02000862.1
129061631,129161331,320324,420053,135534747,1520510,10,JSAF02000862.1
129161104,129190306,420102,449288,135534747,1520510,10,JSAF02000862.1
129190293,129502931,449587,762184,135534747,1520510,10,JSAF02000862.1
129512705,129565313,773226,825855,135534747,1520510,10,JSAF02000862.1
129565609,129596217,825845,856438,135534747,1520510,10,JSAF02000862.1
129595595,130017886,856805,1278966,135534747,1520510,10,JSAF02000862.1
130017564,130259116,1278984,1520507,135534747,1520510,10,JSAF02000862.1
130262626,130381825,2804,122056,135534747,1056056,10,JSAF02029035.1
130381825,130754856,122894,495977,135534747,1056056,10,JSAF02029035.1
130756625,130836871,496847,576978,135534747,1056056,10,JSAF02029035.1
130837275,130927550,576979,667231,135534747,1056056,10,JSAF02029035.1
130927308,131213236,666946,952766,135534747,1056056,10,JSAF02029035.1
131212939,131316486,952519,1056056,135534747,1056056,10,JSAF02029035.1
131316731,131575822,321,259408,135534747,259408,10,JSAF02014129.1
131579441,131850295,1,270791,135534747,310430,10,JSAF02024212.1
131849629,131880075,270000,300469,135534747,310430,10,JSAF02024212.1
131880074,131894834,7327,22085,135534747,500403,10,JSAF02037690.1
131894834,132002074,22183,129378,135534747,500403,10,JSAF02037690.1
132001990,132136871,129351,264260,135534747,500403,10,JSAF02037690.1
132136773,132158614,264334,286157,135534747,500403,10,JSAF02037690.1
132158781,132294806,285970,421857,135534747,500403,10,JSAF02037690.1
132294598,132317519,422068,445033,135534747,500403,10,JSAF02037690.1
132317272,132371325,444693,498695,135534747,500403,10,JSAF02037690.1
132372325,132454515,1610,83758,135534747,1043642,10,JSAF02003673.1
132454304,132558233,83639,187555,135534747,1043642,10,JSAF02003673.1
132558126,132582994,186525,211369,135534747,1043642,10,JSAF02003673.1
132588320,132635678,217544,264912,135534747,1043642,10,JSAF02003673.1
132638675,132717591,265268,344162,135534747,1043642,10,JSAF02003673.1
132707582,132729124,334156,355620,135534747,1043642,10,JSAF02003673.1
132728855,132840936,355246,467318,135534747,1043642,10,JSAF02003673.1
132840716,132858489,466622,484516,135534747,1043642,10,JSAF02003673.1
132858821,132948508,484499,574147,135534747,1043642,10,JSAF02003673.1
132948504,132975229,574182,600952,135534747,1043642,10,JSAF02003673.1
132974486,132988684,601372,615598,135534747,1043642,10,JSAF02003673.1
132991209,133142862,615636,767270,135534747,1043642,10,JSAF02003673.1
133142481,133162097,766973,786566,135534747,1043642,10,JSAF02003673.1
133162099,133285374,786514,909631,135534747,1043642,10,JSAF02003673.1
133284759,133310721,909427,935363,135534747,1043642,10,JSAF02003673.1
133310560,133381404,935705,1006578,135534747,1043642,10,JSAF02003673.1
133431405,133457183,1017852,1043641,135534747,1043642,10,JSAF02003673.1
133458489,133529765,324,71548,135534747,230104,10,JSAF02029149.1
133528798,133586931,70874,128975,135534747,230104,10,JSAF02029149.1
133587058,133640583,128975,182487,135534747,230104,10,JSAF02029149.1
133639872,133652343,181924,194354,135534747,230104,10,JSAF02029149.1
133655262,133677527,199235,221472,135534747,230104,10,JSAF02029149.1
133733875,133753126,66856,86137,135534747,321784,10,JSAF02003584.1
133752757,133763593,85555,96388,135534747,321784,10,JSAF02003584.1
133770674,133968764,103895,302054,135534747,321784,10,JSAF02003584.1
133973918,133986724,309032,321736,135534747,321784,10,JSAF02003584.1
133986483,134005286,1286,19990,135534747,193449,10,JSAF02016005.1
134004687,134029014,19063,43351,135534747,193449,10,JSAF02016005.1
134028999,134068103,43670,82773,135534747,193449,10,JSAF02016005.1
134074541,134098744,89049,113365,135534747,193449,10,JSAF02016005.1
134098110,134172462,113025,187318,135534747,193449,10,JSAF02016005.1
134177880,134202384,1970,26469,135534747,405778,10,JSAF02026709.1
134201672,134212574,26578,37449,135534747,405778,10,JSAF02026709.1
134212418,134257673,37385,82668,135534747,405778,10,JSAF02026709.1
134257458,134282172,82749,107413,135534747,405778,10,JSAF02026709.1
134272084,134319549,97333,144687,135534747,405778,10,JSAF02026709.1
134335389,134436561,160920,262167,135534747,405778,10,JSAF02026709.1
134435741,134490640,262725,317638,135534747,405778,10,JSAF02026709.1
134490411,134578706,317469,405575,135534747,405778,10,JSAF02026709.1
134588893,134617795,0,28905,135534747,285784,10,JSAF02039883.1
134607718,134640279,18830,51570,135534747,285784,10,JSAF02039883.1
134625239,134638844,69,13588,135534747,15763,10,JSAF02032474.1
134639458,134666172,51571,78133,135534747,285784,10,JSAF02039883.1
134677010,134688219,89742,100940,135534747,285784,10,JSAF02039883.1
134687792,134702246,100683,115152,135534747,285784,10,JSAF02039883.1
134701810,134728091,115178,141444,135534747,285784,10,JSAF02039883.1
134727725,134749906,140879,162986,135534747,285784,10,JSAF02039883.1
134750051,134802422,162989,215384,135534747,285784,10,JSAF02039883.1
134802283,134818117,214972,230865,135534747,285784,10,JSAF02039883.1
134831726,134843729,249884,261905,135534747,285784,10,JSAF02039883.1
134843349,134867552,261580,285762,135534747,285784,10,JSAF02039883.1
134866965,134891479,3,24427,135534747,24456,10,JSAF02013803.1
134893311,134925579,1330,33592,135534747,35207,10,JSAF02040859.1
134924683,134949173,3038,27514,135534747,31694,10,JSAF02028482.1
134949334,135016761,0,67306,135534747,293704,10,JSAF02028148.1
135021798,135035511,72139,85777,135534747,293704,10,JSAF02028148.1
135036570,135074144,86262,123797,135534747,293704,10,JSAF02028148.1
135063972,135104914,113626,154598,135534747,293704,10,JSAF02028148.1
135105867,135131716,154451,180271,135534747,293704,10,JSAF02028148.1
135131885,135148196,180271,196550,135534747,293704,10,JSAF02028148.1
135146986,135182948,195917,231828,135534747,293704,10,JSAF02028148.1
135182949,135216938,231729,265729,135534747,293704,10,JSAF02028148.1
135216463,135244825,265358,293701,135534747,293704,10,JSAF02028148.1
135254586,135292541,12761,50697,135534747,209316,10,JSAF02032522.1
135292540,135453572,48583,209309,135534747,209316,10,JSAF02032522.1
135458859,135474555,792,16375,135534747,16541,10,JSAF02016037.1
117511,128227,1820,12439,135006516,29480,11,JSAF02028224.1
195859,221133,8771,34044,135006516,185721,11,JSAF02031699.1
224003,321841,37270,135134,135006516,185721,11,JSAF02031699.1
322119,350011,134632,162575,135006516,185721,11,JSAF02031699.1
421482,469462,44508,92459,135006516,120304,11,JSAF02032691.1
497065,520300,1,23198,135006516,197402,11,JSAF02002972.1
520300,531236,23627,34557,135006516,197402,11,JSAF02002972.1
530405,576748,34177,80510,135006516,197402,11,JSAF02002972.1
585209,642857,90202,147703,135006516,197402,11,JSAF02002972.1
647990,665363,153787,171130,135006516,197402,11,JSAF02002972.1
664355,677346,170759,183701,135006516,197402,11,JSAF02002972.1
677690,691413,183591,197401,135006516,197402,11,JSAF02002972.1
696768,721012,6346,30543,135006516,332137,11,JSAF02004296.1
720944,736389,30557,45967,135006516,332137,11,JSAF02004296.1
734836,833119,44334,142538,135006516,332137,11,JSAF02004296.1
843693,881669,153248,191259,135006516,332137,11,JSAF02004296.1
881339,964818,191148,274618,135006516,332137,11,JSAF02004296.1
965072,975875,276990,287792,135006516,332137,11,JSAF02004296.1
980443,995068,292070,306697,135006516,332137,11,JSAF02004296.1
995695,1018589,308883,331795,135006516,332137,11,JSAF02004296.1
1017632,1059942,5374,47690,135006516,68911,11,JSAF02036193.1
1059894,1070561,47595,58236,135006516,68911,11,JSAF02036193.1
1092784,1119327,1550,28086,135006516,143257,11,JSAF02011349.1
1119574,1148461,28092,56889,135006516,143257,11,JSAF02011349.1
1148461,1160744,57189,69511,135006516,143257,11,JSAF02011349.1
1212760,1261923,94145,143256,135006516,143257,11,JSAF02011349.1
1276895,1308895,9086,41047,135006516,184044,11,JSAF02017158.1
1315458,1373816,47173,105695,135006516,184044,11,JSAF02017158.1
1373409,1417497,104829,148780,135006516,184044,11,JSAF02017158.1
1407453,1433428,138830,164684,135006516,184044,11,JSAF02017158.1
1433546,1453243,164440,184036,135006516,184044,11,JSAF02017158.1
1463072,1531893,20,68815,135006516,1668387,11,JSAF02010050.1
1533965,1559140,71267,96427,135006516,1668387,11,JSAF02010050.1
1558888,1573534,102199,116824,135006516,1668387,11,JSAF02010050.1
1571845,1620310,115570,164160,135006516,1668387,11,JSAF02010050.1
1620308,1651255,166529,197448,135006516,1668387,11,JSAF02010050.1
1651255,1663000,197604,209285,135006516,1668387,11,JSAF02010050.1
1663403,1681793,209101,227527,135006516,1668387,11,JSAF02010050.1
1691732,1705960,238323,252530,135006516,1668387,11,JSAF02010050.1
1707849,1915279,254520,461897,135006516,1668387,11,JSAF02010050.1
1915273,1936963,508276,486601,135006516,1668387,11,JSAF02010050.1
1936956,1960999,461896,485917,135006516,1668387,11,JSAF02010050.1
1971894,2026915,520445,575395,135006516,1668387,11,JSAF02010050.1
2026746,2099617,575108,647961,135006516,1668387,11,JSAF02010050.1
2099512,2148558,647800,696796,135006516,1668387,11,JSAF02010050.1
2148201,2183206,696695,731654,135006516,1668387,11,JSAF02010050.1
2183206,2209268,731782,757840,135006516,1668387,11,JSAF02010050.1
2215551,2259426,764210,807990,135006516,1668387,11,JSAF02010050.1
2259365,2329812,807991,878345,135006516,1668387,11,JSAF02010050.1
2329952,2406901,878345,955390,135006516,1668387,11,JSAF02010050.1
2406786,2552528,955227,1100968,135006516,1668387,11,JSAF02010050.1
2552442,2591604,1100838,1139930,135006516,1668387,11,JSAF02010050.1
2581584,2944683,1129924,1492849,135006516,1668387,11,JSAF02010050.1
2944554,3118397,1492658,1666374,135006516,1668387,11,JSAF02010050.1
3118140,3220778,19,102636,135006516,278243,11,JSAF02015002.1
3226322,3313896,108653,196248,135006516,278243,11,JSAF02015002.1
3313899,3430488,150448,267097,135006516,278243,11,JSAF02015002.1
